col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t
36,29,576,464,592,480,-350.0,-270.0,-687.0,-607.0,1,366,93696.0,254.0,10.2799,0.0264,362.5974
37,29,592,464,608,480,-270.0,-190.0,-687.0,-607.0,1,347,88832.0,256.0,10.0987,0.0261,317.6308
38,29,608,464,624,480,-190.0,-110.0,-687.0,-607.0,1,335,85760.0,286.0,10.2509,0.0257,497.4156
39,29,624,464,640,480,-110.0,-30.0,-687.0,-607.0,1,327,83712.0,289.0,10.1647,0.0254,649.6305
40,29,640,464,656,480,-30.0,50.0,-687.0,-607.0,1,319,81664.0,268.0,10.0893,0.0250,635.7942
41,29,656,464,672,480,50.0,130.0,-687.0,-607.0,1,313,80128.0,224.0,9.8430,0.0246,596.3862
42,29,672,464,688,480,130.0,210.0,-687.0,-607.0,1,307,78592.0,210.0,9.6854,0.0241,463.1680
43,29,688,464,704,480,210.0,290.0,-687.0,-607.0,1,304,77824.0,215.0,9.6000,0.0237,465.7301
44,29,704,464,720,480,290.0,370.0,-687.0,-607.0,1,303,77568.0,223.0,9.6511,0.0232,483.3130
45,29,720,464,736,480,370.0,450.0,-687.0,-607.0,1,304,77824.0,234.0,9.6768,0.0228,562.0105
46,29,736,464,752,480,450.0,530.0,-687.0,-607.0,1,288,73728.0,199.0,9.3848,0.0222,377.3357
54,29,864,464,880,480,1090.0,1170.0,-687.0,-607.0,1,113,28928.0,93.0,5.6878,0.0167,2.4534
55,29,880,464,896,480,1170.0,1250.0,-687.0,-607.0,1,154,39424.0,143.0,6.4340,0.0167,82.1662
56,29,896,464,912,480,1250.0,1330.0,-687.0,-607.0,1,194,49664.0,152.0,6.7450,0.0165,252.1469
57,29,912,464,928,480,1330.0,1410.0,-687.0,-607.0,1,231,59136.0,161.0,7.5705,0.0162,522.9527
11,30,176,480,192,496,-2350.0,-2270.0,-767.0,-687.0,1,364,93184.0,195.0,8.5117,0.0178,336.2646
12,30,192,480,208,496,-2270.0,-2190.0,-767.0,-687.0,1,367,93952.0,194.0,8.5317,0.0183,349.5314
13,30,208,480,224,496,-2190.0,-2110.0,-767.0,-687.0,1,374,95744.0,198.0,8.5787,0.0189,368.0910
14,30,224,480,240,496,-2110.0,-2030.0,-767.0,-687.0,1,375,96000.0,196.0,8.5855,0.0195,382.0677
15,30,240,480,256,496,-2030.0,-1950.0,-767.0,-687.0,1,375,96000.0,195.0,8.5855,0.0201,389.3630
16,30,256,480,272,496,-1950.0,-1870.0,-767.0,-687.0,1,381,97536.0,202.0,9.0947,0.0207,487.7924
17,30,272,480,288,496,-1870.0,-1790.0,-767.0,-687.0,1,390,99840.0,204.0,9.1714,0.0214,552.5043
18,30,288,480,304,496,-1790.0,-1710.0,-767.0,-687.0,1,497,127232.0,286.0,11.0186,0.0220,1222.0739
19,30,304,480,320,496,-1710.0,-1630.0,-767.0,-687.0,1,545,139520.0,318.0,11.4594,0.0226,1366.7092
20,30,320,480,336,496,-1630.0,-1550.0,-767.0,-687.0,1,537,137472.0,308.0,11.3164,0.0231,1312.9329
21,30,336,480,352,496,-1550.0,-1470.0,-767.0,-687.0,1,458,117248.0,299.0,11.2696,0.0237,1220.3353
22,30,352,480,368,496,-1470.0,-1390.0,-767.0,-687.0,1,368,94208.0,253.0,10.1933,0.0241,666.4520
23,30,368,480,384,496,-1390.0,-1310.0,-767.0,-687.0,1,384,98304.0,246.0,10.4576,0.0246,609.4668
24,30,384,480,400,496,-1310.0,-1230.0,-767.0,-687.0,1,410,104960.0,250.0,10.7044,0.0250,510.4043
25,30,400,480,416,496,-1230.0,-1150.0,-767.0,-687.0,1,419,107264.0,251.0,10.8000,0.0254,502.1629
26,30,416,480,432,496,-1150.0,-1070.0,-767.0,-687.0,1,420,107520.0,247.0,10.8107,0.0258,551.4283
27,30,432,480,448,496,-1070.0,-990.0,-767.0,-687.0,1,420,107520.0,245.0,10.7786,0.0262,532.4384
28,30,448,480,464,496,-990.0,-910.0,-767.0,-687.0,1,393,100608.0,254.0,10.4576,0.0266,467.6356
29,30,464,480,480,496,-910.0,-830.0,-767.0,-687.0,1,447,114432.0,274.0,11.1427,0.0268,512.1246
30,30,480,480,496,496,-830.0,-750.0,-767.0,-687.0,1,495,126720.0,284.0,11.7184,0.0270,703.6210
31,30,496,480,512,496,-750.0,-670.0,-767.0,-687.0,1,486,124416.0,283.0,11.6807,0.0271,660.3897
32,30,512,480,528,496,-670.0,-590.0,-767.0,-687.0,1,468,119808.0,281.0,11.4715,0.0271,627.8264
33,30,528,480,544,496,-590.0,-510.0,-767.0,-687.0,1,453,115968.0,283.0,11.2930,0.0271,659.2953
34,30,544,480,560,496,-510.0,-430.0,-767.0,-687.0,1,420,107520.0,280.0,10.8864,0.0269,549.6525
35,30,560,480,576,496,-430.0,-350.0,-767.0,-687.0,1,378,96768.0,250.0,10.3483,0.0267,356.9899
36,30,576,480,592,496,-350.0,-270.0,-767.0,-687.0,1,362,92672.0,244.0,10.1837,0.0264,317.3862
37,30,592,480,608,496,-270.0,-190.0,-767.0,-687.0,1,359,91904.0,267.0,10.4176,0.0261,549.7492
38,30,608,480,624,496,-190.0,-110.0,-767.0,-687.0,1,356,91136.0,285.0,10.4677,0.0257,731.1554
39,30,624,480,640,496,-110.0,-30.0,-767.0,-687.0,1,339,86784.0,283.0,10.3483,0.0253,680.9827
40,30,640,480,656,496,-30.0,50.0,-767.0,-687.0,1,339,86784.0,278.0,10.2702,0.0250,767.8703
41,30,656,480,672,496,50.0,130.0,-767.0,-687.0,1,328,83968.0,264.0,10.1458,0.0246,672.7342
42,30,672,480,688,496,130.0,210.0,-767.0,-687.0,1,316,80896.0,241.0,10.0336,0.0241,609.4448
43,30,688,480,704,496,210.0,290.0,-767.0,-687.0,1,302,77312.0,209.0,9.6425,0.0237,436.4219
44,30,704,480,720,496,290.0,370.0,-767.0,-687.0,1,303,77568.0,218.0,9.6085,0.0233,482.9278
45,30,720,480,736,496,370.0,450.0,-767.0,-687.0,1,311,79616.0,240.0,9.7113,0.0229,679.2933
46,30,736,480,752,496,450.0,530.0,-767.0,-687.0,1,292,74752.0,214.0,9.5078,0.0224,450.5542
54,30,864,480,880,496,1090.0,1170.0,-767.0,-687.0,1,119,30464.0,110.0,6.0852,0.0171,31.6864
55,30,880,480,896,496,1170.0,1250.0,-767.0,-687.0,1,178,45568.0,146.0,6.5938,0.0170,145.3390
56,30,896,480,912,496,1250.0,1330.0,-767.0,-687.0,1,227,58112.0,159.0,7.4209,0.0168,396.0135
57,30,912,480,928,496,1330.0,1410.0,-767.0,-687.0,1,274,70144.0,180.0,8.1060,0.0165,886.3273
19,31,304,496,320,512,-1710.0,-1630.0,-847.0,-767.0,1,593,151808.0,324.0,12.3010,0.0226,2156.1890
20,31,320,496,336,512,-1630.0,-1550.0,-847.0,-767.0,1,584,149504.0,316.0,12.0159,0.0232,1879.6759
21,31,336,496,352,512,-1550.0,-1470.0,-847.0,-767.0,1,532,136192.0,303.0,11.2579,0.0237,1523.2992
22,31,352,496,368,512,-1470.0,-1390.0,-847.0,-767.0,1,456,116736.0,292.0,10.4276,0.0243,1040.2872
23,31,368,496,384,512,-1390.0,-1310.0,-847.0,-767.0,1,431,110336.0,281.0,10.1837,0.0247,797.6287
24,31,384,496,400,512,-1310.0,-1230.0,-847.0,-767.0,1,425,108800.0,252.0,9.8967,0.0251,613.7170
25,31,400,496,416,512,-1230.0,-1150.0,-847.0,-767.0,1,426,109056.0,253.0,9.9875,0.0254,588.3993
26,31,416,496,432,512,-1150.0,-1070.0,-847.0,-767.0,1,423,108288.0,243.0,9.9329,0.0257,551.8899
27,31,432,496,448,512,-1070.0,-990.0,-847.0,-767.0,1,410,104960.0,241.0,9.7811,0.0261,566.4096
28,31,448,496,464,512,-990.0,-910.0,-847.0,-767.0,1,350,89600.0,206.0,9.9601,0.0264,252.9242
29,31,464,496,480,512,-910.0,-830.0,-847.0,-767.0,1,401,102656.0,266.0,10.6625,0.0268,474.6354
30,31,480,496,496,512,-830.0,-750.0,-847.0,-767.0,1,493,126208.0,280.0,11.7564,0.0270,773.1358
31,31,496,496,512,512,-750.0,-670.0,-847.0,-767.0,1,486,124416.0,276.0,11.6432,0.0271,702.4995
32,31,512,496,528,512,-670.0,-590.0,-847.0,-767.0,1,476,121856.0,283.0,11.5567,0.0271,728.6914
33,31,528,496,544,512,-590.0,-510.0,-847.0,-767.0,1,453,115968.0,277.0,11.2463,0.0271,679.4806
34,31,544,496,560,512,-510.0,-430.0,-847.0,-767.0,1,412,105472.0,274.0,10.7680,0.0269,509.7042
35,31,560,496,576,512,-430.0,-350.0,-847.0,-767.0,1,370,94720.0,238.0,10.1647,0.0267,332.1525
36,31,576,496,592,512,-350.0,-270.0,-847.0,-767.0,1,366,93696.0,243.0,10.2220,0.0263,346.8407
37,31,592,496,608,512,-270.0,-190.0,-847.0,-767.0,1,361,92416.0,268.0,10.4376,0.0260,599.6460
38,31,608,496,624,512,-190.0,-110.0,-847.0,-767.0,1,359,91904.0,264.0,10.4476,0.0256,853.4133
39,31,624,496,640,512,-110.0,-30.0,-847.0,-767.0,1,353,90368.0,263.0,10.3483,0.0252,795.6770
40,31,640,496,656,512,-30.0,50.0,-847.0,-767.0,1,351,89856.0,274.0,10.3779,0.0248,859.3600
41,31,656,496,672,512,50.0,130.0,-847.0,-767.0,1,344,88064.0,269.0,10.3189,0.0244,815.4040
42,31,672,496,688,512,130.0,210.0,-847.0,-767.0,1,339,86784.0,278.0,10.2702,0.0241,774.0130
43,31,688,496,704,512,210.0,290.0,-847.0,-767.0,1,322,82432.0,257.0,10.0893,0.0237,632.9221
44,31,704,496,720,512,290.0,370.0,-847.0,-767.0,1,310,79360.0,232.0,9.9238,0.0233,574.3263
45,31,720,496,736,512,370.0,450.0,-847.0,-767.0,1,306,78336.0,227.0,9.6854,0.0229,571.0043
46,31,736,496,752,512,450.0,530.0,-847.0,-767.0,1,302,77312.0,233.0,9.6085,0.0225,626.7223
54,31,864,496,880,512,1090.0,1170.0,-847.0,-767.0,1,133,34048.0,134.0,6.2638,0.0175,48.8834
55,31,880,496,896,512,1170.0,1250.0,-847.0,-767.0,1,215,55040.0,156.0,7.1810,0.0174,284.0193
56,31,896,496,912,512,1250.0,1330.0,-847.0,-767.0,1,288,73728.0,183.0,8.2162,0.0171,659.8862
57,31,912,496,928,512,1330.0,1410.0,-847.0,-767.0,1,329,84224.0,196.0,8.6059,0.0167,1217.7915
19,32,304,512,320,528,-1710.0,-1630.0,-927.0,-847.0,1,529,135424.0,324.0,11.6557,0.0225,1997.2590
20,32,320,512,336,528,-1630.0,-1550.0,-927.0,-847.0,1,582,148992.0,321.0,12.2595,0.0231,1976.9399
21,32,336,512,352,528,-1550.0,-1470.0,-927.0,-847.0,1,544,139264.0,313.0,11.5444,0.0237,1589.3888
22,32,352,512,368,528,-1470.0,-1390.0,-927.0,-847.0,1,499,127744.0,329.0,10.9411,0.0242,1200.9673
23,32,368,512,384,528,-1390.0,-1310.0,-927.0,-847.0,1,454,116224.0,314.0,10.4276,0.0247,874.3127
24,32,384,512,400,528,-1310.0,-1230.0,-927.0,-847.0,1,401,102656.0,275.0,9.9057,0.0251,565.9071
25,32,400,512,416,528,-1230.0,-1150.0,-927.0,-847.0,1,366,93696.0,244.0,9.3848,0.0254,404.1563
26,32,416,512,432,528,-1150.0,-1070.0,-927.0,-847.0,1,314,80384.0,221.0,8.9306,0.0255,243.4773
30,32,480,512,496,528,-830.0,-750.0,-927.0,-847.0,1,449,114944.0,227.0,10.3680,0.0268,578.3859
31,32,496,512,512,528,-750.0,-670.0,-927.0,-847.0,1,457,116992.0,228.0,10.4476,0.0271,569.6255
32,32,512,512,528,528,-670.0,-590.0,-927.0,-847.0,1,463,118528.0,272.0,10.5081,0.0271,712.9198
33,32,528,512,544,528,-590.0,-510.0,-927.0,-847.0,1,445,113920.0,273.0,10.3189,0.0271,620.8343
34,32,544,512,560,528,-510.0,-430.0,-927.0,-847.0,1,387,99072.0,258.0,9.7461,0.0269,408.4307
35,32,560,512,576,528,-430.0,-350.0,-927.0,-847.0,1,372,95232.0,236.0,9.3046,0.0265,330.0874
36,32,576,512,592,528,-350.0,-270.0,-927.0,-847.0,1,360,92160.0,256.0,10.4276,0.0262,585.4720
37,32,592,512,608,528,-270.0,-190.0,-927.0,-847.0,1,358,91648.0,249.0,10.2993,0.0257,750.6181
38,32,608,512,624,528,-190.0,-110.0,-927.0,-847.0,1,357,91392.0,251.0,10.2605,0.0253,740.2678
39,32,624,512,640,528,-110.0,-30.0,-927.0,-847.0,1,361,92416.0,251.0,10.2702,0.0249,890.2884
40,32,640,512,656,528,-30.0,50.0,-927.0,-847.0,1,362,92672.0,257.0,10.3878,0.0246,958.7247
41,32,656,512,672,528,50.0,130.0,-927.0,-847.0,1,358,91648.0,267.0,10.3483,0.0242,994.5236
42,32,672,512,688,528,130.0,210.0,-927.0,-847.0,1,345,88320.0,269.0,10.2702,0.0239,835.4705
43,32,688,512,704,528,210.0,290.0,-927.0,-847.0,1,337,86272.0,271.0,10.2509,0.0235,755.8349
44,32,704,512,720,528,290.0,370.0,-927.0,-847.0,1,333,85248.0,274.0,10.2124,0.0232,745.3439
45,32,720,512,736,528,370.0,450.0,-927.0,-847.0,1,322,82432.0,258.0,10.1081,0.0229,689.6103
46,32,736,512,752,528,450.0,530.0,-927.0,-847.0,1,339,86784.0,260.0,10.2028,0.0226,1277.7967
54,32,864,512,880,528,1090.0,1170.0,-927.0,-847.0,1,176,45056.0,142.0,6.5739,0.0180,132.8350
55,32,880,512,896,528,1170.0,1250.0,-927.0,-847.0,1,318,81408.0,192.0,8.4917,0.0178,735.1521
56,32,896,512,912,528,1250.0,1330.0,-927.0,-847.0,1,341,87296.0,196.0,8.6952,0.0173,938.2706
57,32,912,512,928,528,1330.0,1410.0,-927.0,-847.0,1,348,89088.0,200.0,8.7511,0.0169,1423.2688
19,33,304,528,320,544,-1710.0,-1630.0,-1007.0,-927.0,1,500,128000.0,321.0,11.4233,0.0224,1886.7445
20,33,320,528,336,544,-1630.0,-1550.0,-1007.0,-927.0,1,565,144640.0,337.0,12.2319,0.0230,2128.3053
21,33,336,528,352,544,-1550.0,-1470.0,-1007.0,-927.0,1,555,142080.0,335.0,11.9894,0.0236,1717.8882
22,33,352,528,368,544,-1470.0,-1390.0,-1007.0,-927.0,1,514,131584.0,340.0,11.2696,0.0241,1166.1202
23,33,368,528,384,544,-1390.0,-1310.0,-1007.0,-927.0,1,454,116224.0,323.0,10.4576,0.0246,710.9975
24,33,384,528,400,544,-1310.0,-1230.0,-1007.0,-927.0,1,384,98304.0,300.0,9.7636,0.0249,406.8028
25,33,400,528,416,544,-1230.0,-1150.0,-1007.0,-927.0,1,319,81664.0,215.0,8.5787,0.0252,175.0342
26,33,416,528,432,544,-1150.0,-1070.0,-1007.0,-927.0,1,284,72704.0,190.0,8.2912,0.0253,148.1765
30,33,480,528,496,544,-830.0,-750.0,-1007.0,-927.0,1,444,113664.0,222.0,10.3287,0.0266,648.3416
31,33,496,528,512,544,-750.0,-670.0,-1007.0,-927.0,1,456,116736.0,228.0,10.4476,0.0269,592.1565
32,33,512,528,528,544,-670.0,-590.0,-1007.0,-927.0,1,448,114688.0,228.0,10.3680,0.0270,549.5187
33,33,528,528,544,544,-590.0,-510.0,-1007.0,-927.0,1,425,108800.0,227.0,10.1269,0.0270,493.7604
34,33,544,528,560,544,-510.0,-430.0,-1007.0,-927.0,1,346,88576.0,186.0,9.0947,0.0267,243.8625
35,33,560,528,576,544,-430.0,-350.0,-1007.0,-927.0,1,321,82176.0,171.0,8.8435,0.0262,297.3020
36,33,576,528,592,544,-350.0,-270.0,-1007.0,-927.0,1,331,84736.0,204.0,9.9148,0.0258,538.2821
37,33,592,528,608,544,-270.0,-190.0,-1007.0,-927.0,1,337,86272.0,226.0,10.0428,0.0254,838.1811
38,33,608,528,624,544,-190.0,-110.0,-1007.0,-927.0,1,343,87808.0,231.0,10.0800,0.0250,885.1918
39,33,624,528,640,544,-110.0,-30.0,-1007.0,-927.0,1,351,89856.0,240.0,10.1081,0.0246,1029.0012
40,33,640,528,656,544,-30.0,50.0,-1007.0,-927.0,1,352,90112.0,243.0,10.1175,0.0242,1081.8973
41,33,656,528,672,544,50.0,130.0,-1007.0,-927.0,1,351,89856.0,244.0,9.7461,0.0239,1078.3201
42,33,672,528,688,544,130.0,210.0,-1007.0,-927.0,1,343,87808.0,248.0,9.4664,0.0236,872.0742
43,33,688,528,704,544,210.0,290.0,-1007.0,-927.0,1,332,84992.0,255.0,10.0336,0.0233,732.5049
44,33,704,528,720,544,290.0,370.0,-1007.0,-927.0,1,327,83712.0,264.0,10.0521,0.0230,720.5130
45,33,720,528,736,544,370.0,450.0,-1007.0,-927.0,1,329,84224.0,276.0,10.1742,0.0228,791.9782
46,33,736,528,752,544,450.0,530.0,-1007.0,-927.0,1,349,89344.0,290.0,10.4376,0.0226,1175.3255
54,33,864,528,880,544,1090.0,1170.0,-1007.0,-927.0,1,343,87808.0,193.0,8.6883,0.0184,778.3577
55,33,880,528,896,544,1170.0,1250.0,-1007.0,-927.0,1,358,91648.0,200.0,8.8796,0.0180,929.1260
56,33,896,528,912,544,1250.0,1330.0,-1007.0,-927.0,1,364,93184.0,201.0,8.9379,0.0175,1070.9933
57,33,912,528,928,544,1330.0,1410.0,-1007.0,-927.0,1,356,91136.0,201.0,8.8796,0.0170,1308.5903
19,34,304,544,320,560,-1710.0,-1630.0,-1087.0,-1007.0,1,481,123136.0,323.0,11.2000,0.0222,1735.4890
20,34,320,544,336,560,-1630.0,-1550.0,-1087.0,-1007.0,1,545,139520.0,338.0,11.9894,0.0228,2118.2973
21,34,336,544,352,560,-1550.0,-1470.0,-1087.0,-1007.0,1,578,147968.0,360.0,12.4701,0.0234,2040.7327
22,34,352,544,368,560,-1470.0,-1390.0,-1087.0,-1007.0,1,535,136960.0,345.0,11.8718,0.0239,1398.7683
23,34,368,544,384,560,-1390.0,-1310.0,-1087.0,-1007.0,1,482,123392.0,317.0,10.6729,0.0243,748.8462
24,34,384,544,400,560,-1310.0,-1230.0,-1087.0,-1007.0,1,413,105728.0,290.0,9.6425,0.0247,368.0688
25,34,400,544,416,560,-1230.0,-1150.0,-1087.0,-1007.0,1,344,88064.0,254.0,9.0045,0.0250,237.7321
26,34,416,544,432,560,-1150.0,-1070.0,-1087.0,-1007.0,1,283,72448.0,205.0,8.2849,0.0250,149.8233
30,34,480,544,496,560,-830.0,-750.0,-1087.0,-1007.0,1,396,101376.0,214.0,9.9057,0.0264,627.8515
31,34,496,544,512,560,-750.0,-670.0,-1087.0,-1007.0,1,441,112896.0,226.0,10.2896,0.0267,580.3909
32,34,512,544,528,560,-670.0,-590.0,-1087.0,-1007.0,1,433,110848.0,232.0,10.2220,0.0268,523.2281
33,34,528,544,544,560,-590.0,-510.0,-1087.0,-1007.0,1,395,101120.0,240.0,9.8520,0.0268,452.3783
47,34,752,544,768,560,530.0,610.0,-1087.0,-1007.0,1,257,65792.0,226.0,9.3606,0.0222,812.4117
48,34,768,544,784,560,610.0,690.0,-1087.0,-1007.0,1,252,64512.0,177.0,8.1242,0.0217,448.1088
49,34,784,544,800,560,690.0,770.0,-1087.0,-1007.0,1,230,58880.0,170.0,8.1546,0.0212,296.6333
50,34,800,544,816,560,770.0,850.0,-1087.0,-1007.0,1,255,65280.0,199.0,9.0419,0.0207,1001.5351
51,34,816,544,832,560,850.0,930.0,-1087.0,-1007.0,1,265,67840.0,177.0,8.9896,0.0201,627.3165
52,34,832,544,848,560,930.0,1010.0,-1087.0,-1007.0,1,277,70912.0,156.0,8.2912,0.0196,140.1583
53,34,848,544,864,560,1010.0,1090.0,-1087.0,-1007.0,1,307,78592.0,169.0,8.5855,0.0191,222.3551
54,34,864,544,880,560,1090.0,1170.0,-1087.0,-1007.0,1,378,96768.0,206.0,9.3606,0.0186,1147.7131
55,34,880,544,896,560,1170.0,1250.0,-1087.0,-1007.0,1,374,95744.0,209.0,9.3365,0.0181,1208.0354
56,34,896,544,912,560,1250.0,1330.0,-1087.0,-1007.0,1,376,96256.0,210.0,9.3365,0.0176,1363.9780
57,34,912,544,928,560,1330.0,1410.0,-1087.0,-1007.0,1,368,94208.0,209.0,9.2336,0.0171,1476.4702
19,35,304,560,320,576,-1710.0,-1630.0,-1167.0,-1087.0,1,450,115200.0,325.0,10.8430,0.0220,1402.0904
20,35,320,560,336,576,-1630.0,-1550.0,-1167.0,-1087.0,1,501,128256.0,328.0,11.4353,0.0226,1738.2945
21,35,336,560,352,576,-1550.0,-1470.0,-1167.0,-1087.0,1,552,141312.0,333.0,11.8588,0.0231,1861.9708
22,35,352,560,368,576,-1470.0,-1390.0,-1167.0,-1087.0,1,570,145920.0,330.0,12.0960,0.0236,1719.2173
23,35,368,560,384,576,-1390.0,-1310.0,-1167.0,-1087.0,1,554,141824.0,325.0,11.8847,0.0241,1460.4916
24,35,384,560,400,576,-1310.0,-1230.0,-1167.0,-1087.0,1,493,126208.0,317.0,11.0747,0.0244,902.4378
25,35,400,560,416,576,-1230.0,-1150.0,-1167.0,-1087.0,1,406,103936.0,279.0,9.6596,0.0247,388.0822
26,35,416,560,432,576,-1150.0,-1070.0,-1167.0,-1087.0,1,278,71168.0,204.0,8.2348,0.0248,148.5455
30,35,480,560,496,576,-830.0,-750.0,-1167.0,-1087.0,1,374,95744.0,216.0,9.7724,0.0261,600.0745
31,35,496,560,512,576,-750.0,-670.0,-1167.0,-1087.0,1,426,109056.0,236.0,10.2316,0.0264,577.5131
32,35,512,560,528,576,-670.0,-590.0,-1167.0,-1087.0,1,413,105728.0,261.0,10.0521,0.0265,610.7204
33,35,528,560,544,576,-590.0,-510.0,-1167.0,-1087.0,1,347,88832.0,226.0,9.0494,0.0264,244.5558
47,35,752,560,768,576,530.0,610.0,-1167.0,-1087.0,1,191,48896.0,144.0,6.7998,0.0218,265.4946
48,35,768,560,784,576,610.0,690.0,-1167.0,-1087.0,1,222,56832.0,145.0,7.0326,0.0217,292.7945
49,35,784,560,800,576,690.0,770.0,-1167.0,-1087.0,1,289,73984.0,238.0,9.6425,0.0212,702.8834
50,35,800,560,816,576,770.0,850.0,-1167.0,-1087.0,1,302,77312.0,206.0,8.7935,0.0207,358.8394
51,35,816,560,832,576,850.0,930.0,-1167.0,-1087.0,1,317,81152.0,209.0,8.8652,0.0202,313.9132
52,35,832,560,848,576,930.0,1010.0,-1167.0,-1087.0,1,336,86016.0,209.0,9.0269,0.0197,297.4697
53,35,848,560,864,576,1010.0,1090.0,-1167.0,-1087.0,1,362,92672.0,237.0,9.3848,0.0192,767.3525
54,35,864,560,880,576,1090.0,1170.0,-1167.0,-1087.0,1,401,102656.0,242.0,9.8609,0.0186,2023.8745
55,35,880,560,896,576,1170.0,1250.0,-1167.0,-1087.0,1,395,101120.0,232.0,9.7811,0.0181,1689.2523
56,35,896,560,912,576,1250.0,1330.0,-1167.0,-1087.0,1,391,100096.0,250.0,10.6105,0.0176,2525.2130
57,35,912,560,928,576,1330.0,1410.0,-1167.0,-1087.0,1,384,98304.0,252.0,10.5284,0.0171,2967.8928
19,36,304,576,320,592,-1710.0,-1630.0,-1247.0,-1167.0,1,419,107264.0,303.0,10.3189,0.0217,1045.0578
20,36,320,576,336,592,-1630.0,-1550.0,-1247.0,-1167.0,1,489,125184.0,327.0,11.0973,0.0223,1507.0039
21,36,336,576,352,592,-1550.0,-1470.0,-1247.0,-1167.0,1,531,135936.0,326.0,11.5936,0.0228,1773.0824
22,36,352,576,368,592,-1470.0,-1390.0,-1247.0,-1167.0,1,550,140800.0,328.0,11.8331,0.0233,1717.5883
23,36,368,576,384,592,-1390.0,-1310.0,-1247.0,-1167.0,1,564,144384.0,326.0,12.0159,0.0238,1675.5742
24,36,384,576,400,592,-1310.0,-1230.0,-1247.0,-1167.0,1,550,140800.0,314.0,11.8331,0.0242,1433.6629
25,36,400,576,416,592,-1230.0,-1150.0,-1247.0,-1167.0,1,522,133632.0,305.0,11.4836,0.0245,1148.5543
26,36,416,576,432,592,-1150.0,-1070.0,-1247.0,-1167.0,1,425,108800.0,292.0,10.3581,0.0248,667.1728
30,36,480,576,496,592,-830.0,-750.0,-1247.0,-1167.0,1,390,99840.0,263.0,10.1647,0.0259,761.3598
31,36,496,576,512,592,-750.0,-670.0,-1247.0,-1167.0,1,429,109824.0,271.0,10.4077,0.0261,799.7047
32,36,512,576,528,592,-670.0,-590.0,-1247.0,-1167.0,1,395,101120.0,243.0,9.8967,0.0262,402.8758
33,36,528,576,544,592,-590.0,-510.0,-1247.0,-1167.0,1,356,91136.0,221.0,9.1252,0.0260,220.3509
47,36,752,576,768,592,530.0,610.0,-1247.0,-1167.0,1,193,49408.0,159.0,7.3458,0.0216,356.5149
48,36,768,576,784,592,610.0,690.0,-1247.0,-1167.0,1,238,60928.0,146.0,7.6936,0.0215,194.8455
49,36,784,576,800,592,690.0,770.0,-1247.0,-1167.0,1,288,73728.0,175.0,8.1668,0.0212,304.8486
50,36,800,576,816,592,770.0,850.0,-1247.0,-1167.0,1,341,87296.0,223.0,10.1175,0.0207,592.9830
51,36,816,576,832,592,850.0,930.0,-1247.0,-1167.0,1,380,97280.0,271.0,10.5386,0.0202,784.9684
52,36,832,576,848,592,930.0,1010.0,-1247.0,-1167.0,1,386,98816.0,244.0,9.5579,0.0197,622.4697
53,36,848,576,864,592,1010.0,1090.0,-1247.0,-1167.0,1,404,103424.0,262.0,9.8788,0.0191,1112.7387
54,36,864,576,880,592,1090.0,1170.0,-1247.0,-1167.0,1,419,107264.0,258.0,10.0151,0.0186,1990.7305
55,36,880,576,896,592,1170.0,1250.0,-1247.0,-1167.0,1,409,104704.0,259.0,9.9784,0.0181,2189.0354
56,36,896,576,912,592,1250.0,1330.0,-1247.0,-1167.0,1,390,99840.0,242.0,9.7724,0.0176,1843.1964
57,36,912,576,928,592,1330.0,1410.0,-1247.0,-1167.0,1,378,96768.0,250.0,9.6940,0.0171,2219.4344
19,37,304,592,320,608,-1710.0,-1630.0,-1327.0,-1247.0,1,397,101632.0,304.0,10.1081,0.0214,936.7467
20,37,320,592,336,608,-1630.0,-1550.0,-1327.0,-1247.0,1,451,115456.0,319.0,10.6416,0.0220,1234.9702
21,37,336,592,352,608,-1550.0,-1470.0,-1327.0,-1247.0,1,498,127488.0,326.0,11.1770,0.0225,1512.3696
22,37,352,592,368,608,-1470.0,-1390.0,-1327.0,-1247.0,1,535,136960.0,324.0,11.6432,0.0230,1727.1180
23,37,368,592,384,608,-1390.0,-1310.0,-1327.0,-1247.0,1,543,139008.0,329.0,11.7437,0.0235,1679.4172
24,37,384,592,400,608,-1310.0,-1230.0,-1327.0,-1247.0,1,547,140032.0,313.0,11.7946,0.0239,1563.4089
25,37,400,592,416,608,-1230.0,-1150.0,-1327.0,-1247.0,1,534,136704.0,309.0,11.6308,0.0243,1374.9191
26,37,416,592,432,608,-1150.0,-1070.0,-1327.0,-1247.0,1,494,126464.0,298.0,11.1541,0.0247,1055.3109
27,37,432,592,448,608,-1070.0,-990.0,-1327.0,-1247.0,1,410,104960.0,234.0,10.2316,0.0250,613.2749
28,37,448,592,464,608,-990.0,-910.0,-1327.0,-1247.0,1,303,77568.0,168.0,8.4851,0.0252,161.7836
29,37,464,592,480,608,-910.0,-830.0,-1327.0,-1247.0,1,394,100864.0,233.0,9.7899,0.0256,924.1656
30,37,480,592,496,608,-830.0,-750.0,-1327.0,-1247.0,1,436,111616.0,271.0,10.7255,0.0258,882.6808
