col,row,px_left,px_top,px_right,px_bottom,world_x_min,world_x_max,world_y_min,world_y_max,walkable,connectivity,isovist_area_px,isovist_perimeter,integration_hh_t,integration_hh_m,choice_t
27,29,432,464,448,480,-575.2,-504.8,1127.0,1197.4,1,287,73472.0,216.0,8.6755,0.0205,373.2834
28,29,448,464,464,480,-504.8,-434.4,1127.0,1197.4,1,306,78336.0,228.0,8.8866,0.0207,458.1881
29,29,464,464,480,480,-434.4,-364.0,1127.0,1197.4,1,311,79616.0,227.0,8.7776,0.0208,455.4283
30,29,480,464,496,480,-364.0,-293.6,1127.0,1197.4,1,315,80640.0,237.0,8.6931,0.0208,527.9351
31,29,496,464,512,480,-293.6,-223.2,1127.0,1197.4,1,303,77568.0,227.0,8.5375,0.0208,477.4882
32,29,512,464,528,480,-223.2,-152.8,1127.0,1197.4,1,287,73472.0,198.0,6.9229,0.0208,350.4778
33,29,528,464,544,480,-152.8,-82.4,1127.0,1197.4,1,266,68096.0,172.0,6.6495,0.0207,261.3682
42,29,672,464,688,480,480.8,551.2,1127.0,1197.4,1,381,97536.0,202.0,7.9522,0.0191,634.0193
43,29,688,464,704,480,551.2,621.6,1127.0,1197.4,1,342,87552.0,183.0,6.9963,0.0191,288.6570
44,29,704,464,720,480,621.6,692.0,1127.0,1197.4,1,364,93184.0,169.0,6.5256,0.0188,167.0098
45,29,720,464,736,480,692.0,762.4,1127.0,1197.4,1,396,101376.0,172.0,6.6495,0.0186,218.6754
46,29,736,464,752,480,762.4,832.8,1127.0,1197.4,1,425,108800.0,178.0,6.8077,0.0183,259.8197
47,29,752,464,768,480,832.8,903.2,1127.0,1197.4,1,431,110336.0,181.0,7.1240,0.0180,255.5782
48,29,768,464,784,480,903.2,973.6,1127.0,1197.4,1,434,111104.0,181.0,7.1329,0.0178,252.8168
49,29,784,464,800,480,973.6,1044.0,1127.0,1197.4,1,436,111616.0,181.0,7.1597,0.0175,244.7633
50,29,800,464,816,480,1044.0,1114.4,1127.0,1197.4,1,439,112384.0,182.0,7.1897,0.0173,239.8411
51,29,816,464,832,480,1114.4,1184.8,1127.0,1197.4,1,448,114688.0,200.0,7.7758,0.0170,258.1931
52,29,832,464,848,480,1184.8,1255.2,1127.0,1197.4,1,498,127488.0,227.0,8.5673,0.0167,506.7219
53,29,848,464,864,480,1255.2,1325.6,1127.0,1197.4,1,594,152064.0,259.0,9.0506,0.0164,1470.9535
54,29,864,464,880,480,1325.6,1396.0,1127.0,1197.4,1,606,155136.0,262.0,9.2455,0.0161,1654.3705
55,29,880,464,896,480,1396.0,1466.4,1127.0,1197.4,1,598,153088.0,263.0,9.2207,0.0158,1566.6344
56,29,896,464,912,480,1466.4,1536.8,1127.0,1197.4,1,585,149760.0,261.0,9.1616,0.0155,1491.5119
57,29,912,464,928,480,1536.8,1607.2,1127.0,1197.4,1,574,146944.0,263.0,9.2905,0.0152,1803.2130
4,30,64,480,80,496,-2194.4,-2124.0,1056.6,1127.0,1,111,28416.0,139.0,6.2432,0.0149,183.5355
5,30,80,480,96,496,-2124.0,-2053.6,1056.6,1127.0,1,173,44288.0,206.0,7.0077,0.0153,1462.2892
6,30,96,480,112,496,-2053.6,-1983.2,1056.6,1127.0,1,213,54528.0,219.0,7.1299,0.0156,1915.1383
7,30,112,480,128,496,-1983.2,-1912.8,1056.6,1127.0,1,212,54272.0,237.0,7.1270,0.0160,2246.0336
